id,Y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27
7522,1,81090,15720,0,34,120521,1000,333172,1,124099,138298,1,121963,16077,119099,1,283185,121219,1,119703,1,1,127577,1,89228,,,
7523,1,28749,7509,0,44,119657,1000,303218,1,122885,128299,1,121099,7866,119252,1,120656,120005,3,118832,1,1,127730,1,36887,,,
7524,1,108907,15413,0,40,124543,1000,134215,1,127771,128256,1,125985,15770,118646,1,214381,124891,1,119127,1,1,127124,1,117045,,,
7525,1,79423,4675,0,41,119650,1000,315517,1,123227,138341,1,121092,5032,120129,1,121648,120347,1,119703,1,1,128607,1,87561,,,
7526,1,35247,17298,0,34,119797,2000,142485,1,123376,138341,1,121239,17655,118975,1,124256,120496,1,119703,1,1,127453,1,43385,,,
7527,1,23681,14776,0,37,119576,2000,131003,1,122803,128224,1,121018,15133,120125,1,123952,119923,1,118832,1,1,128603,1,31819,,,
7528,1,36429,69263,0,37,120196,2000,143051,1,123773,138024,1,121638,69620,118888,1,130051,120893,1,93003,1,1,127366,1,44567,,,
7529,1,39220,23148,0,37,124711,1000,144293,1,128289,139690,1,126153,23505,118777,1,194592,125409,1,121433,1,1,127255,1,47358,,,
7530,1,39805,10129,0,41,119630,1000,142485,1,123207,137909,1,121072,10486,118026,1,121655,120327,1,119652,1,1,126504,1,47943,,,
7531,1,6682,5673,0,45,120064,1000,315517,1,123643,138411,1,121506,6030,122149,2,121648,120763,1,119703,1,1,130627,1,14820,,,
7532,0,78240,15502,0,35,119868,1000,305094,1,123096,128256,1,121310,15859,118694,1,287977,120216,1,119127,1,1,127172,1,86378,,,
7533,1,5674,8182,0,51,125759,6000,130942,1,128987,128326,1,127201,8539,120756,1,125752,126107,1,118832,1,1,129234,1,13812,,,
7534,1,5674,121943,0,44,119193,1000,303218,1,122422,128326,1,120635,122300,119004,1,127077,119542,1,118832,1,1,127482,1,13812,,,
7535,1,21996,1590,0,42,119797,1000,142485,1,123376,138223,1,121239,1947,123315,1,125053,120496,1,119703,1,1,131793,1,30134,,,
7536,1,25179,57835,0,35,121067,1000,44391,1,124645,137875,2,122509,58192,118952,1,304655,121765,1,119618,1,1,127430,1,33317,,,
7537,1,44029,2108,0,50,120247,1000,143102,1,123824,138384,1,121689,2465,118643,1,134519,120944,1,119703,1,1,127121,1,52167,,,
7538,1,34234,44071,0,35,120822,99000,303218,1,124050,127961,1,122264,44428,117975,1,125041,121170,1,118832,1,1,126453,1,42372,,,
7539,1,42234,13055,0,49,118759,6000,130186,1,121986,128006,1,120201,13412,118079,1,119757,119106,1,118877,1,1,126557,1,50372,,,
7540,1,44678,44059,0,35,119650,10000,315517,1,123227,137960,1,121092,44416,122357,1,244725,120347,1,119703,1,1,130835,1,52816,,,
7541,1,81492,5670,1,42,119657,3000,303218,1,122885,128299,1,121099,6027,121376,1,126273,120005,1,118832,1,1,129854,1,89630,,,
7542,1,41260,15783,0,36,120064,1000,315517,1,123643,138050,1,121506,16140,119884,1,121648,120763,1,119703,1,2,128362,1,49398,,,
7543,1,16023,1921,0,37,119558,7000,320873,1,122786,128342,1,121000,2278,118585,1,123929,119906,1,118832,1,1,127063,1,24161,,,
7544,1,22206,2336,0,33,124789,9000,145116,1,128367,137960,1,126231,2693,119365,1,122701,125487,1,119703,1,1,127843,1,30344,,,
7545,1,46348,50005,0,35,119441,1000,32020,1,122669,128090,1,120883,50362,117991,1,135413,119789,1,118961,1,1,126469,1,54486,,,
7546,1,21298,12282,0,44,118751,1000,32020,1,121980,127939,1,120193,12639,118012,1,119757,119100,1,118800,2,1,126490,1,29436,,,
7547,1,8975,2631,0,42,120528,2000,315517,1,124106,138298,1,121970,2988,120552,1,244725,121226,1,119703,1,1,129030,1,17113,,,
7548,1,75489,159,0,42,119193,2000,303218,1,122422,128224,1,120635,516,122344,1,119777,119542,1,118832,1,1,130822,1,83627,,,
7549,1,22297,23331,0,34,122391,1000,142996,1,125969,137928,2,123833,23688,118062,1,315183,123089,1,119671,1,1,126540,1,30435,,,
7550,1,75560,13882,0,38,120528,4000,315517,1,124106,137960,1,121970,14239,120668,1,314350,121226,2,119703,1,1,129146,1,83698,,,
7551,1,39949,4229,0,46,120312,1000,44319,1,123890,137889,1,121754,4586,118020,1,295937,121010,1,119632,1,1,126498,1,48087,,,
7552,1,78618,2979,0,46,119650,1000,315517,1,123227,138341,1,121092,3336,118842,1,244725,120347,1,119703,1,1,127320,1,86756,,,
7553,1,2280,54702,0,44,119558,5000,320873,2,122786,127961,1,121000,55059,118981,1,139673,119906,4,118832,1,1,127459,1,10418,,,
7554,1,41448,101871,0,45,119951,1000,295086,1,123529,139133,1,121393,102228,118184,1,203811,120649,1,120876,1,1,126662,1,49586,,,
7555,1,26885,24054,0,38,123873,2000,146514,1,127451,137960,1,125315,24411,132622,1,148071,124571,1,119703,1,1,141100,1,35023,,,
7556,1,107469,49611,0,43,120703,1000,143558,1,124280,138325,1,122145,49968,118533,1,259812,121400,1,119703,1,1,127011,1,115607,,,
7557,1,6673,71428,0,44,135050,2000,142803,1,138628,138384,1,136492,71785,118664,1,139753,135748,1,119703,1,1,127142,1,14811,,,
7558,1,24095,3628,0,38,118917,1000,282787,1,122144,129090,1,120359,3985,118113,1,119915,119264,1,119933,1,1,126591,1,32233,,,
7559,1,75882,21305,0,40,119650,1000,320873,1,122878,128224,1,121092,21662,122941,1,255658,119998,1,118832,1,1,131419,1,84020,,,
7560,0,76553,5450,0,40,120429,1000,333172,1,124007,138325,1,121871,5807,118533,1,283185,121127,1,119703,1,1,127011,1,84691,,,
7561,1,29727,3318,0,46,120838,6000,143693,2,124415,138223,1,122280,3675,275742,1,124066,121535,1,119703,1,3,284220,1,37865,,,
7562,1,1971,2413,0,49,118926,1000,130186,1,122155,128299,1,120368,2770,123126,1,119925,119275,1,118832,1,1,131604,1,10109,,,
7563,1,103915,2105,0,37,120936,1000,143782,1,124514,138074,1,122378,2462,132010,1,280164,121634,1,119722,1,1,140488,1,112053,,,
7564,1,28340,1933,0,38,150101,1000,130942,1,153329,128299,1,151543,2290,119252,1,151100,150449,1,118832,1,1,127730,1,36478,,,
7565,1,80822,18064,0,47,119193,4000,303218,1,122422,128299,1,120635,18421,118854,1,119777,119542,1,118832,1,1,127332,1,88960,,,
7566,1,18307,18231,0,40,119325,1000,130752,1,122552,128385,1,120767,18588,118763,1,202818,119672,1,118832,1,1,127241,1,26445,,,
7567,1,79368,2367,0,33,118779,2000,303218,1,122006,129714,1,120221,2724,118572,1,292790,119126,1,118832,1,1,127050,1,87506,,,
7568,1,38408,7038,0,47,123338,1000,29271,1,126916,138325,1,124780,7395,119075,1,131338,124036,1,119703,1,1,127553,1,46546,,,
7569,1,81341,27184,0,37,121693,1000,315517,1,125271,138341,1,123135,27541,122441,1,125092,122391,1,119703,1,1,130919,1,89479,,,
7570,1,77530,28505,0,48,120528,55000,315517,1,124106,138325,1,121970,28862,119075,1,204204,121226,1,119703,1,1,127553,1,85668,,,
7571,1,34110,813,0,39,119193,1000,303218,1,122422,128224,1,120635,1170,120622,1,242854,119542,1,118832,1,1,129100,1,42248,,,
7572,1,82191,1362,0,45,119797,1000,142485,1,123376,137967,1,121239,1719,119052,1,121796,120496,1,119703,1,1,127530,1,90329,,,
7573,1,77832,5397,0,37,120064,1000,315517,1,123643,138444,1,121506,5754,118826,1,121648,120763,1,119703,1,1,127304,1,85970,,,
7574,1,4852,15920,0,36,118926,1000,130186,1,122155,128051,1,120368,16277,120469,1,122587,119275,1,118832,1,1,128947,1,12990,,,
7575,1,80397,3988,0,32,122161,20000,274216,1,125740,138341,1,123603,4345,120489,1,310537,122860,1,119703,1,1,128967,1,88535,,,
7576,1,20979,5667,0,37,119634,1000,131061,1,122861,128445,1,121076,6024,118755,1,120632,119981,1,118832,1,1,127233,1,29117,,,
7577,0,81770,6291,0,44,119650,2000,320873,1,122878,128342,1,121092,6648,118508,1,281314,119998,1,118832,1,1,126986,1,89908,,,
7578,1,19224,3807,1,50,120634,1000,142996,1,124212,138341,1,122076,4164,118537,1,128870,121332,1,119703,1,1,127015,1,27362,,,
7579,1,30259,884,0,34,119132,1000,303218,1,122360,128412,1,120574,1241,120597,1,134539,119480,1,118832,1,1,129075,1,38397,,,
7580,1,81322,17770,0,40,120634,1000,142996,2,124212,138298,2,122076,18127,120126,1,128870,121332,2,119703,1,1,128604,1,89460,,,
7581,1,44970,50773,0,38,120064,15000,315517,1,123643,138050,1,121506,51130,118963,1,244725,120763,1,119703,1,1,127441,1,53108,,,
7582,1,16844,20469,0,44,119622,1000,44319,1,123201,137889,1,121064,20826,118020,1,121621,120321,1,119632,1,1,126498,1,24982,,,
7583,1,31864,7578,1,42,118779,12000,303218,1,122006,128299,1,120221,7935,119252,1,292790,119126,1,118832,1,1,127730,1,40002,,,
7584,1,79096,80023,0,42,122812,1000,145667,1,126389,137988,1,124254,80380,118062,1,127839,123509,1,119731,1,1,126540,1,87234,,,
7585,1,22372,5072,0,31,119403,1000,130430,1,122631,128299,1,120845,5429,118668,1,279885,119751,1,118832,1,1,127146,1,30510,,,
7586,1,42436,17677,0,45,120061,1000,142803,1,123640,138050,1,121503,18034,118848,1,124431,120760,1,119703,1,1,127326,1,50574,,,
7587,1,21348,55645,0,35,128966,6000,131483,1,132194,128075,1,130408,56002,131939,1,165031,129314,1,118851,1,1,140417,1,29486,,,
7588,1,280391,4182,0,28,120578,1000,143022,1,124156,138298,1,122020,4539,120168,1,226867,121276,1,119703,1,1,128646,1,288529,,,
7589,1,47141,8241,0,40,119797,1000,142485,1,123376,138050,2,121239,8598,119009,1,308799,120496,1,119703,1,1,127487,1,55279,,,
7590,1,16022,310715,0,41,119193,3000,303218,1,122422,128342,1,120635,311072,118927,1,119777,119542,1,118832,2,1,127405,1,24160,,,
7591,1,40389,310317,0,32,119640,1000,142485,1,123218,138235,1,121082,310674,118037,1,121655,120338,1,119868,1,1,126515,1,48527,,,
7592,1,34641,50599,0,38,118751,1000,32020,1,121980,128114,1,120193,50956,118012,1,119757,119100,1,118985,1,1,126490,1,42779,,,
7593,1,80271,7461,0,50,120521,1000,333172,1,124099,137952,1,121963,7818,122814,1,310272,121219,1,6852,1,1,131292,1,88409,,,
7594,0,30439,54655,0,41,120064,1000,315517,1,123643,138050,1,121506,55012,118963,1,121648,120763,1,119703,1,1,127441,1,38577,,,
7595,1,2580,1292,0,42,119736,1000,130697,1,122964,128887,1,121178,1649,118960,1,309104,120084,1,119758,1,1,127438,1,10718,,,
7596,1,27208,59802,0,35,120656,1000,143022,1,124234,138384,1,122098,60159,122103,1,313033,121354,1,119703,1,1,130581,2,35346,,,
7597,1,82528,50052,0,45,120167,2000,143022,1,123744,138341,1,121609,50409,119740,1,303878,120864,1,119703,2,1,128218,1,90666,,,
7598,1,45172,54721,0,44,120429,4000,333172,1,124007,137960,1,121871,55078,119052,1,141544,121127,1,119703,1,1,127530,1,53310,,,
7599,1,35231,16584,0,47,118926,1000,130186,1,122155,128326,1,120368,16941,120630,1,126295,119275,1,118832,1,1,129108,1,43369,,,
7600,1,1970,6275,0,33,118779,1000,303218,1,122006,128342,1,120221,6632,118508,1,119777,119126,1,118832,1,1,126986,1,10108,,,
7601,1,96170,67,0,34,120064,1000,315517,1,123643,138411,1,121506,424,120512,1,121648,120763,1,119703,1,1,128990,1,104308,,,
7602,1,29122,86336,0,41,119650,1000,315517,1,123227,138325,1,121092,86693,120525,1,121648,120347,1,119703,1,1,129003,1,37260,,,
7603,0,19417,17746,0,38,119190,1000,130504,1,122419,128445,1,120632,18103,120057,1,170236,119539,1,118832,1,1,128535,1,27555,,,
7604,1,4852,1858,0,43,119193,1000,303218,1,122422,128342,1,120635,2215,118585,1,119777,119542,1,118832,1,1,127063,1,12990,,,
7605,1,30618,1773,0,44,151625,1000,130942,1,154853,127961,1,153067,2130,119294,1,139820,151973,1,118832,1,1,127772,1,38756,,,
7606,1,40142,17628,0,45,118751,1000,32020,1,121980,128006,1,120193,17985,117955,1,119768,119100,1,118877,1,1,126433,1,48280,,,
7607,0,42464,7417,0,36,118779,1000,303218,1,122006,128212,1,120221,7774,123272,1,125073,119126,1,119083,1,1,131750,1,50602,,,
7608,1,17678,15720,0,33,120064,2000,315517,1,123643,138298,1,121506,16077,119099,1,121648,120763,1,119703,1,1,127577,1,25816,,,
7609,0,280391,51161,0,39,120167,4000,143022,1,123744,138298,1,121609,51518,118773,1,165594,120864,1,119703,1,1,127251,1,288529,,,
7610,1,43084,4927,0,40,121370,2000,130723,1,124598,128299,1,122812,5284,118529,1,224996,121718,1,118832,1,1,127007,1,51222,,,
7611,1,79174,6997,0,40,128596,1000,130942,1,131824,127961,1,130038,7354,119294,1,306928,128944,1,118832,1,1,127772,1,87312,,,
7612,1,77076,29629,0,35,120555,1000,44391,1,124133,138461,1,121997,29986,125146,1,290339,121253,1,120057,1,1,133624,1,85214,,,
7613,1,84359,20206,0,42,120196,1000,143051,1,123773,138341,1,121638,20563,118802,1,274718,120893,1,119703,1,1,127280,1,92497,,,
7614,1,86050,4027,0,41,121671,1000,142929,1,125250,137960,1,123113,4384,118551,1,314350,122370,1,119703,1,1,127029,1,94188,,,
7615,1,19803,20855,0,29,120064,4000,315517,1,123643,139061,1,121506,21212,124353,1,121648,120763,1,120804,1,1,132831,1,27941,,,
7616,1,24989,6717,0,38,118779,1000,303218,1,122006,128342,1,120221,7074,120064,1,119777,119126,1,118832,1,1,128542,1,33127,,,
7617,1,36207,838,0,40,119650,2000,320873,1,122878,128299,1,121092,1195,123790,1,281314,119998,1,118832,2,1,132268,1,44345,,,
7618,1,42855,17687,0,32,119193,1000,303218,1,122422,128299,1,120635,18044,118585,1,242854,119542,1,118832,1,1,127063,1,50993,,,
7619,1,76113,7844,0,41,119951,1000,295086,1,123529,138325,1,121393,8201,118660,1,194452,120649,1,119703,1,1,127138,1,84251,,,
7620,0,77555,5378,0,36,119193,2000,303218,1,122422,128445,1,120635,5735,118755,1,119777,119542,1,118832,1,1,127233,1,85693,,,
7621,1,18766,21324,0,42,121527,1000,144382,1,125104,138223,1,122969,21681,120465,1,189526,122224,1,119703,1,1,128943,1,26904,,,
7622,1,100953,5542,0,44,118779,1000,303218,2,122006,128342,1,120221,5899,118585,1,119777,119126,1,118832,1,1,127063,1,109091,,,
7623,1,21731,788,0,35,118844,3000,130186,1,183832,128299,1,120286,1145,119252,1,135840,180952,1,118832,1,2,127730,1,29869,,,
7624,1,2235,4625,0,43,120064,1000,315517,1,123643,138223,1,121506,4982,118545,1,121648,120763,1,119703,1,1,127023,1,10373,,,
7625,1,77441,17635,0,35,121671,1000,142929,1,125250,138298,1,123113,17992,118773,1,223571,122370,1,119703,1,1,127251,1,85579,,,
7626,1,27359,25311,0,33,122287,10000,131003,1,125515,128385,1,123729,25668,118388,1,132673,122635,1,118832,1,1,126866,1,35497,,,
7627,1,19247,16840,0,42,120634,1000,142996,1,124212,139595,1,122076,17197,120965,1,127699,121332,1,121338,2,1,129443,1,27385,,,
7628,1,19912,25780,0,45,118759,1000,130186,1,121986,128006,1,120201,26137,118079,1,119757,119106,1,118877,1,1,126557,1,28050,,,
7629,1,80091,1670,0,37,118844,14000,130186,1,183832,128326,1,120286,2027,118578,1,132970,180952,1,118832,1,1,127056,1,88229,,,
7630,1,88823,27165,0,47,120822,1000,303218,1,124050,128342,1,122264,27522,122370,1,123221,121170,1,118832,1,1,130848,1,96961,,,
7631,1,37301,5689,0,47,120528,1000,315517,1,124106,138298,1,121970,6046,28760,1,128144,121226,1,119703,1,1,37238,1,45439,,,
7632,1,42682,4585,0,38,119190,1000,130504,1,122419,128299,1,120632,4942,118585,1,170236,119539,1,118832,1,1,127063,1,50820,,,
7633,1,43092,4963,0,46,119510,1000,130937,1,122737,128299,1,120952,5320,118431,1,172927,119857,1,118832,1,1,126909,1,51230,,,
7634,1,79590,69584,0,38,118769,1000,130186,1,121997,127893,1,120211,69941,117966,1,119768,119117,1,118764,1,1,126444,1,87728,,,
7635,1,32879,1889,0,34,119622,1000,44319,1,123201,138199,1,121064,2246,118062,1,121628,120321,1,119942,1,1,126540,1,41017,,,
7636,1,85827,8451,0,41,119193,3000,303218,1,122422,128326,1,120635,8808,119000,1,119777,119542,1,118832,1,1,127478,1,93965,,,
7637,1,75628,2391,0,41,119558,1000,320873,1,122786,127961,1,121000,2748,118572,1,259400,119906,1,118832,1,1,127050,1,83766,,,
7638,1,39092,7426,0,33,120196,1000,143051,1,123773,138384,1,121638,7783,118888,1,133876,120893,1,119703,1,1,127366,1,47230,,,
7639,1,81147,15700,0,47,119193,2000,303218,1,122422,128299,1,120635,16057,119028,1,119777,119542,1,118832,1,1,127506,1,89285,,,
7640,1,38427,3271,0,36,120739,1000,317393,1,124317,139254,1,122181,3628,118765,1,289848,121437,1,129358,1,1,127243,1,46565,,,
7641,1,28322,16868,0,43,119967,1000,131394,1,123194,128224,1,121409,17225,119309,1,141539,120314,1,118832,1,1,127787,1,36460,,,
7642,1,39112,19933,0,36,118751,6000,32020,1,121980,127935,1,120193,20290,117949,1,119750,119100,1,118806,2,1,126427,1,47250,,,
7643,1,76215,5568,0,36,119868,1000,305094,1,123096,128256,1,121310,5925,118016,1,120677,120216,1,119127,1,1,126494,1,84353,,,
7644,1,81090,17264,1,45,121750,1000,143022,1,125328,138341,1,123192,17621,119121,1,258839,122448,1,119703,1,1,127599,1,89228,,,
7645,1,80091,4971,0,29,120879,2000,130723,1,124107,128342,1,122321,5328,123547,1,296356,121227,1,118832,1,1,132025,1,88229,,,
7646,1,82297,51798,0,43,119650,1000,315517,1,123227,138411,1,121092,52155,120512,1,121648,120347,1,119703,1,1,128990,1,90435,,,
7647,1,89069,4586,0,43,120064,1000,315517,1,123643,138223,2,121506,4943,120192,1,121648,120763,1,119703,1,1,128670,1,97207,,,
7648,1,77899,4946,0,32,121750,1000,143022,1,125328,138298,1,123192,5303,118600,2,147562,122448,1,119703,1,1,127078,1,86037,,,
7649,1,94616,7271,0,43,118779,2000,303218,1,122006,128224,1,120221,7628,118474,1,119777,119126,1,118832,1,1,126952,1,102754,,,
7650,1,30577,5673,0,21,120528,2000,315517,1,124106,138411,2,121970,6030,122149,1,128144,121226,1,119703,1,1,130627,1,38715,,,
7651,1,108227,6101,0,36,118779,2000,303218,1,122006,127961,1,120221,6458,122295,1,242854,119126,1,118832,1,1,130773,2,116365,,,
7652,1,44465,17584,0,41,120312,1000,44319,1,123890,138180,1,121754,17941,118062,2,135866,121010,1,119923,1,1,126540,1,52603,,,
7653,1,8975,5767,0,39,126049,1000,143360,1,129627,138444,1,127491,6124,118826,1,124321,126747,1,119703,1,1,127304,1,17113,,,
7654,1,36375,70187,0,39,119190,1000,130504,1,122419,128385,1,120632,70544,118706,1,142853,119539,1,118832,1,1,127184,1,44513,,,
7655,1,4852,25575,0,42,119193,2000,303218,1,122422,128299,1,120635,25932,122022,1,119777,119542,1,118832,1,1,130500,1,12990,,,
7656,1,82311,83388,0,44,119797,1000,142485,1,123376,138384,1,121239,83745,120096,1,121796,120496,1,119703,1,1,128574,1,90449,,,
7657,1,999,4435,0,36,119714,1000,130942,2,122942,128412,1,121156,4792,120039,1,125249,120062,1,118832,1,1,128517,1,9137,,,
7658,1,41185,56377,0,38,119441,1000,32020,1,122669,127893,1,120883,56734,117966,1,266255,119789,1,118764,1,1,126444,1,49323,,,
7659,1,28726,3299,1,32,121464,18000,131394,1,124692,128224,1,122906,3656,120394,1,122463,121812,1,118832,1,1,128872,1,36864,,,
7660,1,7719,2799,1,46,119150,1000,303218,1,122379,128299,1,120592,3156,118854,1,120131,119499,1,118832,1,1,127332,2,15857,,,
7661,1,30072,17827,0,36,119650,2000,315517,1,123227,138223,1,121092,18184,120066,1,244725,120347,1,119703,1,2,128544,1,38210,,,
7662,1,37526,4968,0,41,120038,1000,142893,1,123615,138289,1,121480,5325,119630,1,123231,120735,1,120032,1,1,128108,1,45664,,,
7663,1,19071,55661,0,39,119868,1000,305094,1,123096,128256,1,121310,56018,118016,1,121106,120216,1,119127,1,1,126494,1,27209,,,
7664,1,15844,8448,0,46,119193,1000,303218,1,122422,128224,1,120635,8805,118474,1,119777,119542,1,118832,1,1,126952,1,23982,,,
7665,1,75200,34626,0,47,119193,1000,303218,1,122422,128326,1,120635,34983,118391,1,119777,119542,1,118832,1,1,126869,1,83338,,,
7666,1,25865,807,0,48,129973,1000,29271,1,133552,138298,1,131415,1164,119323,1,306572,130672,1,119703,1,1,127801,1,34003,,,
7667,1,41866,21298,0,44,119558,2000,320873,1,122786,128385,1,121000,21655,123143,1,123929,119906,1,118832,1,1,131621,1,50004,,,
7668,1,38671,22371,0,43,118751,4000,32020,1,121980,128138,1,120193,22728,117955,1,119757,119100,1,119009,1,1,126433,1,46809,,,
7669,1,6501,7548,0,40,119132,1000,303218,1,122360,128299,1,120574,7905,118585,1,289222,119480,1,118832,1,1,127063,1,14639,,,
7670,1,30147,5214,0,45,120429,1000,333172,1,124007,138384,1,121871,5571,125158,1,181941,121127,1,119703,1,1,133636,1,38285,,,
7671,1,18307,4163,0,38,119203,1000,130630,1,311125,128299,1,120645,4520,120097,1,305588,308245,1,118832,1,1,128575,1,26445,,,
7672,1,2915,2945,0,37,122088,1000,143022,1,125666,138341,1,123530,3302,119121,1,133306,122786,1,119703,1,1,127599,1,11053,,,
7673,1,46609,12005,0,26,119441,2000,32020,1,122669,128006,1,120883,12362,118079,1,124111,119789,1,118877,1,1,126557,1,54747,,,
7674,1,47017,16606,0,37,122304,2000,143241,1,125882,138325,1,123746,16963,120701,1,308207,123002,1,119703,1,1,129179,1,55155,,,
7675,1,31833,4730,0,43,123939,9000,130697,1,127168,128342,1,125381,5087,118466,1,271277,124288,1,118832,1,1,126944,1,39971,,,
7676,1,79969,101852,0,28,119080,3000,282787,1,122308,129134,1,120522,102209,118113,1,201940,119428,1,120005,1,1,126591,1,88107,,,
7677,1,5674,17748,0,39,119193,1000,303218,1,122422,128051,1,120635,18105,123009,1,119777,119542,1,118832,1,1,131487,1,13812,,,
